strainID	sample	scaffold	mean	trimmed_mean	covered_fraction	covered_bases	variance	length	read_count	reads_per_base	bamname	FILTER
HAMBI_1287	SH-MET-156	HAMBI_1287_chrm01_circ	249.33612	248.43085	1	4579071	1432.6678	4579071	11445273	2.499475	HAMBI_1287-SH-MET-156	FALSE
HAMBI_1287	SH-MET-156	HAMBI_1287_plas01_circ	330.25116	328.75345	1	119117	2529.254	119117	394811	3.3144808	HAMBI_1287-SH-MET-156	FALSE
HAMBI_1287	SH-MET-156	HAMBI_1287_plas02_circ	106.624664	106.215775	1	33992	441.456	33992	36358	1.0696046	HAMBI_1287-SH-MET-156	FALSE
HAMBI_1292	SH-MET-121	HAMBI_1292_chrm01_circ	19.140726	19.01518	1	3814514	27.802652	3814514	734512	0.19255717	HAMBI_1292-SH-MET-121	FALSE
HAMBI_1292	SH-MET-122	HAMBI_1292_chrm01_circ	15.922284	15.805992	0.9999979	3814506	21.876118	3814514	609664	0.15982744	HAMBI_1292-SH-MET-122	FALSE
HAMBI_1292	SH-MET-123	HAMBI_1292_chrm01_circ	9.965339	9.871218	0.9998608	3813983	12.33418	3814514	381670	0.100057304	HAMBI_1292-SH-MET-123	FALSE
HAMBI_1292	SH-MET-124	HAMBI_1292_chrm01_circ	29.864561	29.695442	1	3814514	50.76284	3814514	1148925	0.30119827	HAMBI_1292-SH-MET-124	FALSE
HAMBI_1292	SH-MET-125	HAMBI_1292_chrm01_circ	7.4639254	7.366326	0.99892724	3810422	9.029325	3814514	285082	0.074736126	HAMBI_1292-SH-MET-125	FALSE
HAMBI_1292	SH-MET-126	HAMBI_1292_chrm01_circ	14.171509	14.063296	0.99999815	3814507	19.16735	3814514	542982	0.14234631	HAMBI_1292-SH-MET-126	FALSE
HAMBI_1292	SH-MET-127	HAMBI_1292_chrm01_circ	4.0387344	3.957419	0.97863007	3732998	4.429287	3814514	154341	0.04046151	HAMBI_1292-SH-MET-127	TRUE
HAMBI_1292	SH-MET-128	HAMBI_1292_chrm01_circ	4.8121195	4.7340517	0.98959553	3774826	5.400606	3814514	184009	0.04823917	HAMBI_1292-SH-MET-128	TRUE
HAMBI_1292	SH-MET-129	HAMBI_1292_chrm01_circ	4.266307	4.1832967	0.9819091	3745506	4.7992644	3814514	163946	0.042979524	HAMBI_1292-SH-MET-129	TRUE
HAMBI_1292	SH-MET-130	HAMBI_1292_chrm01_circ	2.7066057	2.6295786	0.92586446	3531723	2.9352958	3814514	103701	0.0271859	HAMBI_1292-SH-MET-130	TRUE
HAMBI_1292	SH-MET-131	HAMBI_1292_chrm01_circ	10.941615	10.848984	0.9999379	3814277	13.534133	3814514	418439	0.109696545	HAMBI_1292-SH-MET-131	FALSE
HAMBI_1292	SH-MET-132	HAMBI_1292_chrm01_circ	6.4516835	6.364663	0.9973986	3804591	7.6855526	3814514	247018	0.0647574	HAMBI_1292-SH-MET-132	FALSE
HAMBI_1292	SH-MET-133	HAMBI_1292_chrm01_circ	3.1945868	3.1184642	0.95350313	3637151	3.4757438	3814514	122192	0.03203344	HAMBI_1292-SH-MET-133	TRUE
HAMBI_1292	SH-MET-134	HAMBI_1292_chrm01_circ	8.1427765	8.054936	0.9994057	3812247	9.85507	3814514	311366	0.08162665	HAMBI_1292-SH-MET-134	FALSE
HAMBI_1292	SH-MET-135	HAMBI_1292_chrm01_circ	5.230028	5.1459165	0.9922871	3785093	6.004991	3814514	200181	0.052478768	HAMBI_1292-SH-MET-135	FALSE
HAMBI_1292	SH-MET-136	HAMBI_1292_chrm01_circ	4.9446297	4.8652425	0.98991114	3776030	5.6945057	3814514	189338	0.049636204	HAMBI_1292-SH-MET-136	TRUE
HAMBI_1292	SH-MET-137	HAMBI_1292_chrm01_circ	7.8183727	7.728597	0.99918205	3811394	9.427365	3814514	298942	0.07836962	HAMBI_1292-SH-MET-137	FALSE
HAMBI_1292	SH-MET-138	HAMBI_1292_chrm01_circ	3.9999652	3.913901	0.97748864	3728644	4.5170403	3814514	153309	0.040190965	HAMBI_1292-SH-MET-138	TRUE
HAMBI_1292	SH-MET-139	HAMBI_1292_chrm01_circ	8.116161	8.028985	0.9994104	3812265	9.684746	3814514	310765	0.081469096	HAMBI_1292-SH-MET-139	FALSE
HAMBI_1292	SH-MET-140	HAMBI_1292_chrm01_circ	9.198033	9.075729	0.9996432	3813153	12.310883	3814514	351395	0.09212051	HAMBI_1292-SH-MET-140	FALSE
HAMBI_1292	SH-MET-141	HAMBI_1292_chrm01_circ	12.692431	12.585461	0.99999136	3814481	16.870365	3814514	484995	0.12714463	HAMBI_1292-SH-MET-141	FALSE
HAMBI_1292	SH-MET-142	HAMBI_1292_chrm01_circ	14.80373	14.690513	0.9999953	3814496	19.985931	3814514	567140	0.1486795	HAMBI_1292-SH-MET-142	FALSE
HAMBI_1292	SH-MET-143	HAMBI_1292_chrm01_circ	11.149529	11.0520735	0.99997145	3814405	13.985245	3814514	426303	0.11175814	HAMBI_1292-SH-MET-143	FALSE
HAMBI_1292	SH-MET-144	HAMBI_1292_chrm01_circ	11.478259	11.37804	0.999952	3814331	14.887678	3814514	439511	0.11522071	HAMBI_1292-SH-MET-144	FALSE
HAMBI_1292	SH-MET-145	HAMBI_1292_chrm01_circ	10.909788	10.804454	0.99990666	3814158	14.1209	3814514	417947	0.10956756	HAMBI_1292-SH-MET-145	FALSE
HAMBI_1292	SH-MET-146	HAMBI_1292_chrm01_circ	8.547272	8.457635	0.9995326	3812731	10.385411	3814514	326855	0.08568719	HAMBI_1292-SH-MET-146	FALSE
HAMBI_1292	SH-MET-147	HAMBI_1292_chrm01_circ	7.753278	7.6698446	0.9991687	3811343	9.008116	3814514	296359	0.077692464	HAMBI_1292-SH-MET-147	FALSE
HAMBI_1292	SH-MET-148	HAMBI_1292_chrm01_circ	10.728473	10.627291	0.99992657	3814234	13.698941	3814514	410355	0.10757727	HAMBI_1292-SH-MET-148	FALSE
HAMBI_1292	SH-MET-149	HAMBI_1292_chrm01_circ	18.205269	18.012337	1	3814514	29.300955	3814514	695236	0.1822607	HAMBI_1292-SH-MET-149	FALSE
HAMBI_1292	SH-MET-150	HAMBI_1292_chrm01_circ	11.455217	11.352801	0.9999245	3814226	14.8736925	3814514	438361	0.11491923	HAMBI_1292-SH-MET-150	FALSE
HAMBI_1292	SH-MET-151	HAMBI_1292_chrm01_circ	5.5973735	5.5128007	0.99476266	3794536	6.3571067	3814514	213983	0.056097053	HAMBI_1292-SH-MET-151	FALSE
HAMBI_1292	SH-MET-152	HAMBI_1292_chrm01_circ	7.624704	7.531932	0.9990806	3811007	9.212484	3814514	291471	0.076411046	HAMBI_1292-SH-MET-152	FALSE
HAMBI_1292	SH-MET-153	HAMBI_1292_chrm01_circ	11.067916	10.954372	0.99995935	3814359	14.59656	3814514	422844	0.11085134	HAMBI_1292-SH-MET-153	FALSE
HAMBI_1292	SH-MET-154	HAMBI_1292_chrm01_circ	16.234165	16.121391	1	3814514	21.951471	3814514	621384	0.16289991	HAMBI_1292-SH-MET-154	FALSE
HAMBI_1292	SH-MET-155	HAMBI_1292_chrm01_circ	9.302834	9.206809	0.9998356	3813887	11.471118	3814514	355344	0.09315577	HAMBI_1292-SH-MET-155	FALSE
HAMBI_1292	SH-MET-156	HAMBI_1292_chrm01_circ	11.325777	11.232936	0.9999528	3814334	13.987686	3814514	433021	0.11351931	HAMBI_1292-SH-MET-156	FALSE
HAMBI_1299	SH-MET-121	HAMBI_1299_chrm01_circ	0.008480647	0	0.0015100972	7147	0.102804326	4732808	420	8.874224e-5	HAMBI_1299-SH-MET-121	TRUE
HAMBI_1299	SH-MET-121	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-121	TRUE
HAMBI_1299	SH-MET-122	HAMBI_1299_chrm01_circ	0.0077867447	0	0.0015432698	7304	0.07907419	4732808	380	8.0290599999999993e-05	HAMBI_1299-SH-MET-122	TRUE
HAMBI_1299	SH-MET-122	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-122	TRUE
HAMBI_1299	SH-MET-123	HAMBI_1299_chrm01_circ	0.005974655	0	0.0011240684	5320	0.056016117	4732808	286	6.0429244e-5	HAMBI_1299-SH-MET-123	TRUE
HAMBI_1299	SH-MET-123	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-123	TRUE
HAMBI_1299	SH-MET-124	HAMBI_1299_chrm01_circ	0.007923244	0	0.0014729099	6971	0.10045159	4732808	400	8.4516425e-5	HAMBI_1299-SH-MET-124	TRUE
HAMBI_1299	SH-MET-124	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-124	TRUE
HAMBI_1299	SH-MET-125	HAMBI_1299_chrm01_circ	0.0048547774	0	0.001087515	5147	0.030957336	4732808	232	4.9019523e-5	HAMBI_1299-SH-MET-125	TRUE
HAMBI_1299	SH-MET-125	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-125	TRUE
HAMBI_1299	SH-MET-126	HAMBI_1299_chrm01_circ	0.008223286	0	0.001282748	6071	0.0945266	4732808	392	8.2826096e-5	HAMBI_1299-SH-MET-126	TRUE
HAMBI_1299	SH-MET-126	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-126	TRUE
HAMBI_1299	SH-MET-127	HAMBI_1299_chrm01_circ	0.006272585	0	0.0017917481	8480	0.040621113	4732808	298	6.296473e-5	HAMBI_1299-SH-MET-127	TRUE
HAMBI_1299	SH-MET-127	HAMBI_1299_plas01_circ	0.037914693	0	0.03686636	200	0.036484085	5425	2	3.686636e-4	HAMBI_1299-SH-MET-127	TRUE
HAMBI_1299	SH-MET-128	HAMBI_1299_chrm01_circ	0.006236453	0	0.0016290541	7710	0.04882436	4732808	302	6.38099e-5	HAMBI_1299-SH-MET-128	TRUE
HAMBI_1299	SH-MET-128	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-128	TRUE
HAMBI_1299	SH-MET-129	HAMBI_1299_chrm01_circ	0.004935704	0	0.001689272	7995	0.034869567	4732808	240	5.0709852e-5	HAMBI_1299-SH-MET-129	TRUE
HAMBI_1299	SH-MET-129	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-129	TRUE
HAMBI_1299	SH-MET-130	HAMBI_1299_chrm01_circ	0.0073690093	0	0.003175916	15031	0.045615815	4732808	356	7.5219614e-5	HAMBI_1299-SH-MET-130	TRUE
HAMBI_1299	SH-MET-130	HAMBI_1299_plas01_circ	0.07582939	0.029058749	0.07373272	400	0.070092574	5425	4	7.373272e-4	HAMBI_1299-SH-MET-130	TRUE
HAMBI_1299	SH-MET-131	HAMBI_1299_chrm01_circ	0.0068242834	0	0.0014993213	7096	0.056913186	4732808	334	7.0571215e-5	HAMBI_1299-SH-MET-131	TRUE
HAMBI_1299	SH-MET-131	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-131	TRUE
HAMBI_1299	SH-MET-132	HAMBI_1299_chrm01_circ	0.005987333	0	0.002417381	11441	0.035463873	4732808	288	6.0851824e-5	HAMBI_1299-SH-MET-132	TRUE
HAMBI_1299	SH-MET-132	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-132	TRUE
HAMBI_1299	SH-MET-133	HAMBI_1299_chrm01_circ	0.0042802584	0	0.0010264519	4858	0.026836574	4732808	204	4.3103377e-5	HAMBI_1299-SH-MET-133	TRUE
HAMBI_1299	SH-MET-133	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-133	TRUE
HAMBI_1299	SH-MET-134	HAMBI_1299_chrm01_circ	0.006118972	0	0.0012971158	6139	0.053034015	4732808	296	6.254215e-5	HAMBI_1299-SH-MET-134	TRUE
HAMBI_1299	SH-MET-134	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-134	TRUE
HAMBI_1299	SH-MET-135	HAMBI_1299_chrm01_circ	0.0042944155	0	0.0013102158	6201	0.024956957	4732808	206	4.3525957e-5	HAMBI_1299-SH-MET-135	TRUE
HAMBI_1299	SH-MET-135	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-135	TRUE
HAMBI_1299	SH-MET-136	HAMBI_1299_chrm01_circ	0.0061246767	0	0.0014091	6669	0.052316166	4732808	294	6.211957e-5	HAMBI_1299-SH-MET-136	TRUE
HAMBI_1299	SH-MET-136	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-136	TRUE
HAMBI_1299	SH-MET-137	HAMBI_1299_chrm01_circ	0.007811678	0	0.0010856134	5138	0.08859234	4732808	378	7.986802e-5	HAMBI_1299-SH-MET-137	TRUE
HAMBI_1299	SH-MET-137	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-137	TRUE
HAMBI_1299	SH-MET-138	HAMBI_1299_chrm01_circ	0.0060272682	0	0.0012060493	5708	0.0627113	4732808	294	6.211957e-5	HAMBI_1299-SH-MET-138	TRUE
HAMBI_1299	SH-MET-138	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-138	TRUE
HAMBI_1299	SH-MET-139	HAMBI_1299_chrm01_circ	0.003843295	0	0.001048215	4961	0.022418082	4732808	188	3.972272e-5	HAMBI_1299-SH-MET-139	TRUE
HAMBI_1299	SH-MET-139	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-139	TRUE
HAMBI_1299	SH-MET-140	HAMBI_1299_chrm01_circ	0.0049790205	0	0.0012734511	6027	0.032089937	4732808	238	5.028727e-5	HAMBI_1299-SH-MET-140	TRUE
HAMBI_1299	SH-MET-140	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-140	TRUE
HAMBI_1299	SH-MET-141	HAMBI_1299_chrm01_circ	0.0051571443	0	0.001247251	5903	0.034994535	4732808	246	5.19776e-5	HAMBI_1299-SH-MET-141	TRUE
HAMBI_1299	SH-MET-141	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-141	TRUE
HAMBI_1299	SH-MET-142	HAMBI_1299_chrm01_circ	0.005377528	0	0.00127979	6057	0.037356	4732808	260	5.4935674e-5	HAMBI_1299-SH-MET-142	TRUE
HAMBI_1299	SH-MET-142	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-142	TRUE
HAMBI_1299	SH-MET-143	HAMBI_1299_chrm01_circ	0.007656797	0	0.0013349369	6318	0.07252914	4732808	376	7.944544e-5	HAMBI_1299-SH-MET-143	TRUE
HAMBI_1299	SH-MET-143	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-143	TRUE
HAMBI_1299	SH-MET-144	HAMBI_1299_chrm01_circ	0.0035578315	0	0.0011122362	5264	0.020678468	4732808	170	3.591948e-5	HAMBI_1299-SH-MET-144	TRUE
HAMBI_1299	SH-MET-144	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-144	TRUE
HAMBI_1299	SH-MET-145	HAMBI_1299_chrm01_circ	0.006145595	0	0.0013091593	6196	0.057298522	4732808	295	6.233086e-5	HAMBI_1299-SH-MET-145	TRUE
HAMBI_1299	SH-MET-145	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-145	TRUE
HAMBI_1299	SH-MET-146	HAMBI_1299_chrm01_circ	0.006749273	0	0.001480939	7009	0.056515064	4732808	326	6.888089e-5	HAMBI_1299-SH-MET-146	TRUE
HAMBI_1299	SH-MET-146	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-146	TRUE
HAMBI_1299	SH-MET-147	HAMBI_1299_chrm01_circ	0.0034213332	0	0.001076528	5095	0.016708711	4732808	168	3.5496898e-5	HAMBI_1299-SH-MET-147	TRUE
HAMBI_1299	SH-MET-147	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-147	TRUE
HAMBI_1299	SH-MET-148	HAMBI_1299_chrm01_circ	0.0059040817	0	0.0011661153	5519	0.053828333	4732808	282	5.958408e-5	HAMBI_1299-SH-MET-148	TRUE
HAMBI_1299	SH-MET-148	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-148	TRUE
HAMBI_1299	SH-MET-149	HAMBI_1299_chrm01_circ	0.0054745134000000004	0	0.0012495753	5914	0.036083568	4732808	262	5.5358258e-5	HAMBI_1299-SH-MET-149	TRUE
HAMBI_1299	SH-MET-149	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-149	TRUE
HAMBI_1299	SH-MET-150	HAMBI_1299_chrm01_circ	0.0043624532	0	0.001326274	6277	0.027332623	4732808	210	4.437112e-5	HAMBI_1299-SH-MET-150	TRUE
HAMBI_1299	SH-MET-150	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-150	TRUE
HAMBI_1299	SH-MET-151	HAMBI_1299_chrm01_circ	0.0031132612	0	9.5968397e-4	4542	0.014074997	4732808	150	3.1693657e-5	HAMBI_1299-SH-MET-151	TRUE
HAMBI_1299	SH-MET-151	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-151	TRUE
HAMBI_1299	SH-MET-152	HAMBI_1299_chrm01_circ	0.0027884964	0	9.529227e-4	4510	0.013527327	4732808	132	2.7890419e-5	HAMBI_1299-SH-MET-152	TRUE
HAMBI_1299	SH-MET-152	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-152	TRUE
HAMBI_1299	SH-MET-153	HAMBI_1299_chrm01_circ	0.00425934	0	0.0012305591	5824	0.022170663	4732808	205	4.3314667e-5	HAMBI_1299-SH-MET-153	TRUE
HAMBI_1299	SH-MET-153	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-153	TRUE
HAMBI_1299	SH-MET-154	HAMBI_1299_chrm01_circ	0.008146374	0	0.0013133852	6216	0.10455183	4732808	392	8.2826096e-5	HAMBI_1299-SH-MET-154	TRUE
HAMBI_1299	SH-MET-154	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-154	TRUE
HAMBI_1299	SH-MET-155	HAMBI_1299_chrm01_circ	0.005210814	0	0.0011878783	5622	0.03868831	4732808	250	5.2822765e-5	HAMBI_1299-SH-MET-155	TRUE
HAMBI_1299	SH-MET-155	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-155	TRUE
HAMBI_1299	SH-MET-156	HAMBI_1299_chrm01_circ	0.0070414976	0	0.001202246	5690	0.07583105	4732808	336	7.0993796e-5	HAMBI_1299-SH-MET-156	TRUE
HAMBI_1299	SH-MET-156	HAMBI_1299_plas01_circ	0	0	0	0	0	5425	0	0	HAMBI_1299-SH-MET-156	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-121	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-121	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-122	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-122	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-123	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-123	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_chrm01_circ	1.3577211e-5	0	6.788408e-6	35	2.7154243e-5	5155848	2	3.8790904e-7	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-124	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-124	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-125	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-125	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-126	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-126	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_chrm01_circ	9.6980075e-6	0	9.697726e-6	50	9.697916e-6	5155848	1	1.9395452e-7	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-127	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-127	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-128	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-128	TRUE
HAMBI_1842	SH-MET-129	HAMBI_1842_chrm01_circ	1.2801371e-5	0	6.400499e-6	33	2.5602583e-5	5155848	2	3.8790904e-7	HAMBI_1842-SH-MET-129	TRUE
